ID;Estado;Cidade;Nome;Categoria;Endereco;Site;Fonte;Telefones;Emails;WhatsApp;Instagram;Facebook;LinkedIn;Distancia (km)
12127;PR;Itambaracá;"Laboratório São Marcos | exames analises clinicas";OUTROS;"";https://www.saomarcosonline.com.br/;serper;"4334228728,55439118005";"saomarcos@saomarcosonline.com.br";"api.whatsapp.com/send?phone=554391180056";"instagram.com/laboratorio.saomarcos";"facebook.com/Laboratoriosaomarcosonline";"";475
12131;RS;Não-Me-Toque;"""Quando não dava certo, era aquele choro todo"", lembra ...";OUTROS;"";https://gauchazh.clicrbs.com.br/comportamento/noticia/2023/09/quando-nao-dava-certo-era-aquele-choro-todo-lembra-enfermeira-que-tentou-cinco-fertilizacoes-ate-a-tao-sonhada-gestacao-clmjl4fc30033010i9xwuvcgt.html;serper;"55519966741";"jhully.costa@zerohora.com.br";"wa.me/5551996674125";"";"";"";192
12132;RS;Não-Me-Toque;"Justiça reconhece dupla maternidade em caso de ... - G1";HOSPITAL;"";https://g1.globo.com/rs/rio-grande-do-sul/noticia/2025/09/14/justica-dupla-maternidade-inseminacao-caseira-rs.ghtml;serper;"";"";"";"";"";"";192
12135;RS;Não-Me-Toque;"Cirurgião Plástico em Não-Me-Toque - RS";OUTROS;"";https://medprev.online/especialidades/cirurgiao-plastico-em-nao-me-toque-rs/;serper;"";"";"";"";"";"";192
12136;RS;Não-Me-Toque;"Antonio Vicente Piva, Cirurgião geral em Não-Me-Toque - RS";OUTROS;"";https://agenda.app.br/especialista/antonio-vicente-piva-cirurgiao-geral-nao-me-toque-rs;serper;"";"";"";"";"";"";192
12137;RS;Não-Me-Toque;"Segir - Servico de Ecografia,genetica e Reproducao ...";OUTROS;"";https://www.econodata.com.br/consulta-empresa/95122867000126-segir-servico-de-ecografiagenetica-e-reproducao-humana-sociedade-simples;serper;"63564345000,68762475000,95122867000";"";"";"";"";"";192
12139;RS;Não-Me-Toque;"FIV – Fertilização In Vitro - Ijuí - Clínica Dias";REPRODUCAO_HUMANA;"";https://www.clinicadiasijui.com.br/artigos/fiv-fertilizacao-in-vitro/;serper;"5533328808";"clinicadias.secretaria@gmail.com";"";"";"";"";192
12141;RS;Não-Me-Toque;"O que fazer quando a fertilização in vitro não dá certo?";REPRODUCAO_HUMANA;"";https://www.clinicaeffetto.com.br/blog/o-que-fazer-quando-a-fertilizacao-in-vitro-nao-da-certo-e-por-que-isso-ocorre-111;serper;"5430210530,55543021053,555430210530";"contato@clinicaeffetto.com.br";"api.whatsapp.com/send?phone=555430210530";"instagram.com/clinicaeffetto.nf";"facebook.com/clinicaeffetto";"";192
12143;RS;Não-Me-Toque;"Fertilização in vitro (FIV): quando um tratamento que não ...";REPRODUCAO_HUMANA;"";https://gerarinvitro.com.br/blog/fertilizacao-in-vitro-fiv-quando-um-tratamento-que-nao-deu-certo-pode-ter-sucesso-apos-mudancas-de-protocolo/;serper;"55319889543,55319981238";"";"wa.me/5531988954384,wa.me/5531998123851";"instagram.com/gerarinvitro";"facebook.com/gerarinvitro";"linkedin.com/company/gerarinvitroreproducaohumana";192
12144;RS;Não-Me-Toque;"Unità Laboratório de Análises Clínicas - Não-Me-Toque, RS";LABORATORIO_ANALISES;"";https://www.unitalab.com.br/;serper;"20541673000,55549815547,55549966147";"";"wa.me/5554981554754,wa.me/5554996614745";"instagram.com/laboratoriounita";"facebook.com/LaboratorioUnita";"";192
12145;RS;Não-Me-Toque;"Laboratorio Unita em Não-Me-Toque, RS - 20.541.673 ...";OUTROS;"";https://www.econodata.com.br/consulta-empresa/20541673000166-vania-albertina-lange-laboratorio;serper;"20541673000,63564345000,68762475000";"";"";"";"";"";192
12146;RS;Não-Me-Toque;"Exames Toxicológicos Não-Me-Toque";OUTROS;"";https://www.exametoxicologico.com.br/exames-toxicologicos-rio-grande-do-sul/nao-me-toque/;serper;"5433200104,5433312100,555433312100";"";"wa.me/5511945890504";"";"facebook.com/toxicologiapardini.exametoxicologico";"";192
12148;RS;Não-Me-Toque;"Vany Elisa Pagnussatti";LABORATORIO_GENETICA;"";https://www.escavador.com/sobre/4870812/vany-elisa-pagnussatti;serper;"";"";"";"";"";"";192
12149;RS;Não-Me-Toque;"SANI GENÉTICA | Laboratório";LABORATORIO_GENETICA;"";https://www.gruposani.com.br/sani-gen%C3%A9tica;serper;"55549963360";"";"api.whatsapp.com/send?phone=5554996336052";"instagram.com/sanigenetica";"facebook.com/labsani";"linkedin.com/company/26210767";192
12151;RS;Não-Me-Toque;"O SANI | Laboratório";LABORATORIO_ANALISES;"";https://www.gruposani.com.br/;serper;"55549963360";"";"api.whatsapp.com/send?phone=5554996336052";"instagram.com/laboratoriosani";"facebook.com/labsani";"linkedin.com/company/grupo-sani";192
12152;RS;Não-Me-Toque;"Monsanto reduz atuação na região Sul - 24/11/2002";OUTROS;"";https://www1.folha.uol.com.br/folha/brasil/ult96u42754.shtml;serper;"10633981461,15936895356,15936910379";"pesquisa@folhapress.com.br";"";"";"facebook.com/share.php";"";192
12153;RS;Não-Me-Toque;"Monsanto pesquisará sementes transgênicas no país";OUTROS;"";https://www.agrolink.com.br/noticias/monsanto-pesquisara-sementes-transgenicas-no-pais--_26034.html;serper;"";"";"";"instagram.com/portalagrolink";"facebook.com/agrolink,facebook.com/share.php";"linkedin.com/company/portal-agrolink";192
12155;RS;Não-Me-Toque;"DNA do Solo: ferramentas da Agricultura de Precisão";OUTROS;"";https://www.stara.com.br/noticias/inovacao/dna-do-solo-nova-ferramenta-em-busca-do-solo-vivo;serper;"";"";"wa.me/";"instagram.com/starabrasil";"facebook.com/StaraBrasil";"linkedin.com/company/stara";192
12156;RS;Não-Me-Toque;"Mantida sentença que negou indenização por danos ...";OUTROS;"";https://www.trf4.jus.br/trf4/controlador.php?acao=noticia_visualizar&id_noticia=15423;serper;"";"";"wa.me/";"";"facebook.com/sharer.php";"";192
12160;RS;Não-Me-Toque;"Os 10 Urologistas mais indicados em Não-Me-Toque RS";OUTROS;"";https://www.boaconsulta.com/especialistas/urologistas/nao-me-toque-rs;serper;"4033300217";"";"";"instagram.com/boaconsulta";"facebook.com/boaconsultabr";"";192
12162;RS;Não-Me-Toque;"Agende seu atendimento no Centro de Especialidades e ...";OUTROS;"";https://www.portalnmt.com.br/post/agende-seu-atendimento-no-centro-de-especialidades-e-diagn%C3%B3sticos-julia-billiart;serper;"47141383519,54992107769,71362149095";"";"api.whatsapp.com/send?phone=555592182535,wa.me/54992107769";"instagram.com/bibonunes1,instagram.com/oralunicnaometoque";"facebook.com/hartmanntemtudo,facebook.com/lojasbenoit";"";192
12164;RS;Não-Me-Toque;"Médicos em Não-Me-Toque/RS";OUTROS;"";https://www.catalogo.med.br/medicos/em-nao-me-toque-rs/;serper;"";"";"";"";"";"";192
12166;RS;Não-Me-Toque;"Zuffo - Laboratório Clínico";LABORATORIO_ANALISES;"";https://zuffolaboratorio.com.br/;serper;"5421414628,5433312100,5433323091";"";"api.whatsapp.com/send?phone=555499234018,api.whatsapp.com/send?phone=5554996188337";"";"";"";192
12167;RS;Não-Me-Toque;"Prates Laboratorio Clinico em Não-Me-Toque, RS - 41.079 ...";OUTROS;"";https://www.econodata.com.br/consulta-empresa/41079669000106-arandaprates-analises-clinicas-e-diagnostico-ltda;serper;"41079669000,63530814000,63533159000";"";"";"";"";"";192
12168;RS;Não-Me-Toque;"Notre Dame Júlia Billiart";OUTROS;"";https://saude.notredame.org.br/category/notre-dame-julia-billiart/;serper;"";"";"";"";"";"";192
12169;RS;Não-Me-Toque;"ARANDAPRATES ANALISES CLINICAS E DIAGNOSTICO ...";OUTROS;"";https://empresas.serasaexperian.com.br/consulta-gratis/ARANDAPRATES-ANALISES-CLINICAS-E-DIAGNOSTICO-LTDA-41079669000106;serper;"29397972722";"";"";"instagram.com/serasa_experian";"facebook.com/serasaexperian";"linkedin.com/company/serasaexperian";192
12170;RS;Não-Me-Toque;"Não-Me-Toque";HOSPITAL;"";http://hospitalprontoclinica.com.br/fones/nao-me-toque/;serper;"5421033324,5421033344";"";"";"instagram.com/prontoclinicapf";"facebook.com/prontoclinicapf";"linkedin.com/company/hospital-prontocl";192
12173;PR;Foz do Iguaçu;"Fertilização In-vitro";REPRODUCAO_HUMANA;"";http://ginoferty.com.br/tratamentos/3/Fertilizacao+In-vitro/;serper;"4530380373,45998501233";"contato@ginoferty.com.br";"";"instagram.com/Ginofertyclinica";"facebook.com/ginoferty.clinica";"";355
12176;PR;Foz do Iguaçu;"Laboratório Vitagen - Página inicialLaboratório Vitagen ...";OUTROS;"";https://laboratoriovitagen.com.br/;serper;"55459999100";"";"wa.me/5545999910012";"instagram.com/laboratoriovitagen";"facebook.com/LabVitagen";"";355
12177;PR;Foz do Iguaçu;"Laboratório Alvaro | Análises Clínicas e Diagnósticos";LABORATORIO_ANALISES;"";https://alvaro.com.br/;serper;"";"";"";"";"";"";355
12178;PR;Foz do Iguaçu;"Fazemos o que amamos";OUTROS;"";https://www.masterlabfoz.com.br/;serper;"";"";"";"";"";"";355
12179;PR;Foz do Iguaçu;"Agendamento - Foz do Iguaçu";OUTROS;"";https://laboratoriovitagen.com.br/agendamento/;serper;"55459999100";"";"wa.me/5545999910012";"instagram.com/laboratoriovitagen";"facebook.com/LabVitagen";"";355
12180;PR;Foz do Iguaçu;"Médicos Geneticistas";OUTROS;"";https://sbgm.org.br/clinica-medico.aspx?UF=PR;serper;"";"elaine.lustosa@ebserh.gov.br";"";"instagram.com/sbgm_genetica";"facebook.com/sociedadebrasileirageneticamedica";"linkedin.com/company/sociedade-brasileira-de-gen";355
12184;PR;Foz do Iguaçu;"Laboratório Prevenção";OUTROS;"";https://www.prevencaoediagnose.com.br/;serper;"";"";"";"instagram.com/prevencaopatologia";"facebook.com/prevencaoediagnose";"";355
12187;PR;Foz do Iguaçu;"Unidade Foz do Iguaçu";OUTROS;"";https://labapc.com.br/sobre/unidades/foz-do-iguacu/;serper;"4530255005,4532233571,4532521840";"atendimento@labapc.com.br";"api.whatsapp.com/send?phone=554532233571";"instagram.com/labapc1";"facebook.com/labapc.9";"linkedin.com/company/lab-apc";355
12190;PR;Foz do Iguaçu;"Unidade Vila a";OUTROS;"";https://alvaro.com.br/unidades/vila-a;serper;"";"";"";"";"";"";355
12193;PR;Foz do Iguaçu;"Dr. Claudio Mussi - Urologista, Foz do Iguaçu";OUTROS;"";https://www.drclaudiomussiurologista.com/;serper;"554521021500,554535234562,554535768001";"";"";"";"facebook.com/claudiomussiurologista";"";355
12198;PR;Foz do Iguaçu;"Rede de Laboratórios";OUTROS;"";https://lacen.saude.pr.gov.br/Pagina/Rede-de-Laboratorios;serper;"4132993200,4535457138,4535457149";"";"";"instagram.com/governoparana";"facebook.com/governoparana";"linkedin.com/company/governoparana";355
12199;PR;Foz do Iguaçu;"LBMAD - Laboratório de Biologia Molecular Aplicado ao ...";OUTROS;"";https://lbmadusp.com.br/;serper;"551130913660";"mhhirata@usp.br";"";"";"";"linkedin.com/in/cristina-fajardo-diestel-50409a184,linkedin.com/in/fabiana-d-v-genvigir-37588977";355
12200;PR;Foz do Iguaçu;"Laboratório Municipal de Foz ultrapassa a marca de 1,7 ...";HOSPITAL;"";https://www.foz.pr.gov.br/laboratorio-municipal-de-foz-ultrapassa-a-marca-de-17-milhao-de-exames-desde-o-inicio-da-pandemia/;serper;"4535211000";"ouvidoriageral@pmfi.pr.gov.br";"";"";"facebook.com/sharer";"";355
12205;PR;Foz do Iguaçu;"Grupo Fiolabor - Unidades";LABORATORIO_ANALISES;"";https://fiolabor.com.br/unidades;serper;"";"";"";"";"";"";355
12206;PR;Foz do Iguaçu;"Clínica | Acesso Saúde Foz Do Iguaçu | Paraná";OUTROS;"";https://www.acessosaude.foz.br/;serper;"554535785454,55459913830";"";"api.whatsapp.com/send?phone=5545991383040";"instagram.com/acessosaudefoz";"facebook.com/acessosaudefoz";"";355
12207;PR;Foz do Iguaçu;"LAB SANTA MARIA";OUTROS;"";https://www.laboratoriosantamaria.com.br/;serper;"4535231210";"";"";"";"";"";355
12208;PR;Foz do Iguaçu;"Exames de diagnóstico de imagens - Vita Imagem em Foz do ...";OUTROS;"";https://www.vitaimagem.com.br/;serper;"4535768500,4535768503";"";"";"instagram.com/vita.imagem";"facebook.com/Vita.ImagemFoz";"";355
12209;SC;São José;"FIV São José | Medicina Reprodutiva";REPRODUCAO_HUMANA;"";https://www.fivsaojose.com.br/;serper;"";"";"";"";"";"";287
12210;SC;São José;"A Clínica | Fiv São José";REPRODUCAO_HUMANA;"";https://www.fivsaojose.com.br/a-clinica;serper;"";"";"";"";"";"";287
12211;SC;São José;"Clínica Reproferty: Reprodução Humana";REPRODUCAO_HUMANA;"";https://reproferty.com.br/;serper;"1239415199,55912966975";"contato@reproferty.com.br";"wa.me/5591296697592";"instagram.com/clinicareproferty";"facebook.com/clinica.reproferty";"";287
12213;SC;São José;"Clínica Florescer";OUTROS;"";https://florescer.life/;serper;"4831123800,4831124800,48988128680";"clinica@florescer.life";"api.whatsapp.com/send?phone=5548988128680";"instagram.com/p,instagram.com/reel";"";"";287
12214;SC;São José;"REPROFERT CENTRO REPRODUÇÃO HUMANA";REPRODUCAO_HUMANA;"";https://www.yelp.com/biz/reprofert-centro-reprodu%C3%A7%C3%A3o-humana-s%C3%A3o-jos%C3%A9;serper;"";"";"";"";"";"";287
12217;SC;São José;"Reprodução Humana";REPRODUCAO_HUMANA;"";https://www.fivsaojose.com.br/reproducao-humana;serper;"";"";"";"";"";"";287
12218;SC;São José;"Dr. Marcelo Costa Ferreira";REPRODUCAO_HUMANA;"";https://fecondare.com.br/equipe/dr-marcelo-costa-ferreira/;serper;"4830242523,48988014840,5548988014840";"contato@fecondare.com.brRua";"api.whatsapp.com/send?phone=5548988014840";"instagram.com/fecondare";"facebook.com/fecondare";"";287
12221;SC;São José;"Fertilização In Vitro (FIV)";REPRODUCAO_HUMANA;"";https://www.fivsaojose.com.br/fertilizacao-in-vitro;serper;"";"";"";"";"";"";287
12223;SC;São José;"Dra. Débora Siqueira Reprodução Humana Ginecologia ...";REPRODUCAO_HUMANA;"";https://www.dradeborasiqueira.com/;serper;"";"dradeborasiqueira@gmail.com,marcado.E-maildradeborasiqueira@gmail.comD";"";"instagram.com/dra.deborasiqueira";"";"";287
12224;SC;São José;"FIV no SUS – Lista atualizada de 2022";REPRODUCAO_HUMANA;"";https://drathaishespanhol.com.br/fiv-no-sus-lista-atualizada-de-2022/;serper;"1632344020";"contato@drathaishespanhol.com.br";"";"instagram.com/dra.thaishespanhol,instagram.com/p";"facebook.com/drathaishespanhol";"";287
12225;SC;São José;"41 - Inseminação intrauterina é opção menos invasiva de ...";OUTROS;"";https://crmsc.org.br/noticias/41-inseminacao-intrauterina-e-opcao-menos-invasiva-de-reproducao-assistida/;serper;"";"protocolo@crmsc.org.br";"";"instagram.com/codamesc,instagram.com/crm.sc";"facebook.com/Cremesc,facebook.com/sharer";"";287
12227;SC;São José;"Sabin Genômica - Sabin Diagnóstico e ...";OUTROS;"";https://sabin.com.br/genomica/;serper;"55614004800";"";"api.whatsapp.com/send?phone=556140048002";"instagram.com/sabinbr_";"facebook.com/sabindiagnosticoesaude";"linkedin.com/company/grupo-sabin";287
12229;SC;São José;"LabVital • Laboratório em Florianópolis, São José, Palhoça ...";LABORATORIO_ANALISES;"";https://labvital.com.br/;serper;"4832453657,48991613657,55489916136";"";"api.whatsapp.com/send?phone=5548991613657,wa.me/5548991613657";"instagram.com/labvital";"";"linkedin.com/company/10939060";287
12230;SC;São José;"Laboratório Gene - Referência nacional em genética - Saiba ...";LABORATORIO_GENETICA;"";https://laboratoriogene.com.br/;serper;"1132880622,3121058000,31997961540";"";"wa.me/";"";"";"";287
12231;SC;São José;"Uniscience Molecular";LABORATORIO_GENETICA;"";https://www.unisciencemolecular.com.br/;serper;"551136222320";"";"";"";"";"";287
12234;SC;São José;"Laboratório em Forquilhinhas, São José";OUTROS;"";https://labvital.com.br/glossario/laboratorio-em-forquilhinhas-sao-jose/;serper;"4832453657,48991613657,55489916136";"";"wa.me/5548991613657";"instagram.com/labvital";"";"linkedin.com/company/10939060";287
12238;SC;São José;"NEUROGENE | Qualidade em Exames Genéticos";LABORATORIO_GENETICA;"";https://neurogene.com.br/site/;serper;"4832230229,48998644498";"labneurogene@gmail.com";"";"instagram.com/labneurogene";"facebook.com/Labneurogene";"";287
12239;SC;São José;"Teste de Paternidade";OUTROS;"";https://www.labsj.com.br/post/teste-de-paternidade;serper;"";"";"";"";"facebook.com/labapcsaojose";"";287
12240;SC;São José;"Patologia Molecular/ Biologia Molecular";OUTROS;"";https://www.laboratoriodiprever.com.br/patologia-molecular-biologia-molecular/;serper;"4836220289,55483622028,554836220289";"jaragua@laboratoriodiprever.com.br,lages@laboratoriodiprever.com.br,sac@laboratoriodiprever.com.br";"api.whatsapp.com/send?phone=554836220289";"instagram.com/laboratorio_diprever";"facebook.com/DiPrever";"";287
12241;SC;São José;"Dr. Sander Tessaro - Urologia, Andrologia e Cirurgia Robótica ...";LABORATORIO_ANDROLOGIA;"";https://sandertessaro.com.br/;serper;"4832091649,554832091649";"";"";"instagram.com/urologista.sandertessaro";"facebook.com/DrSanderTessaro";"";287
12242;SC;São José;"UROMED - Clínica de Urologistas em Florianópolis e Santa ...";OUTROS;"";https://uromed.com.br/;serper;"4832235550,554832235550";"contato@uromed.com.br";"";"instagram.com/uromedclinica";"facebook.com/uromedclinica";"";287
12243;SC;São José;"Urologie – Urologia Especializada";OUTROS;"";https://urologie.com.br/;serper;"4833652525,48988452525,55489884525";"";"";"instagram.com/clinica.urologie";"facebook.com/clinica.urologie";"";287
12244;SC;São José;"Exame - Laboratório médico";OUTROS;"";https://examelab.com.br/;serper;"4839524200";"contato@examelab.com.br";"";"";"facebook.com/LaboratorioSantaLuzia";"";287
12245;SC;São José;"UROcenter | Clínica de especialidades em Urologia";OUTROS;"";https://www.urocentersc.com.br/;serper;"4720337737,4732646800,47991407451";"";"wa.me/5547989023441/,wa.me/5547991407451";"instagram.com/urocentersc";"facebook.com/urocentersc";"";287
12246;SC;São José;"Tagis Medicina e Diagnóstico - São José - SC - Fones: 48 ...";OUTROS;"";https://tagismd.com.br/;serper;"4830353377,55489919360";"";"";"";"facebook.com/tagismedicinaediagnostico";"";287
12247;SC;São José;"UROCAD - Clínica de Urologia e Cirurgia Digestiva";OUTROS;"";https://urocad.com.br/;serper;"4832091649,55483209164";"3209.1649contato@urocad.com.br";"wa.me/554832091649";"instagram.com/clinicaurocad";"facebook.com/clinicaurocad";"";287
12251;SC;São José;"Grupo Central de Exames - Laboratórios de Análises Clínicas ...";LABORATORIO_ANALISES;"";https://centraldeexames.store/;serper;"10009359122,55479849839";"";"api.whatsapp.com/send?phone=5547984983978";"instagram.com/centralexames";"facebook.com/people";"";287
12255;SC;São José;"Laboratório São José | Análises Clínicas | Exames ...";LABORATORIO_ANALISES;"";https://www.labsj.com.br/;serper;"4832478666,4832479797,55483247979";"";"";"";"facebook.com/labapcsaojose";"";287
12257;SC;São José;"Laboratório Diagnóstico - Exames de Sangue";LABORATORIO_ANALISES;"";https://diagnosticolaboratorio.com.br/;serper;"55489678252,55489967825,55489967861";"";"wa.me/5548996782526";"instagram.com/diagnosticolab";"facebook.com/diagnosticolab";"";287
12259;SC;São José;"Laboratório São Gerônimo - Coleta Domiciliar com Conforto e ...";OUTROS;"";https://laboratoriosaogeronimo.com.br/;serper;"4832427456,55483242745,554832427456";"contato@laboratoriosaogeronimo.com.br";"api.whatsapp.com/send?phone=554832427456";"instagram.com/labsaogeronimo";"facebook.com/labsaogeronimo";"";287
12262;SC;São José;"unidos.com.br – O Laboratório de Análises Clínicas Mais ...";LABORATORIO_ANALISES;"";https://unidos.com.br/;serper;"55479849839";"";"api.whatsapp.com/send?phone=5547984983978";"";"";"";287
12263;SC;São José;"Sao Jose-SC - LABORATORIO DE ANALISES E ...";OUTROS;"";https://www.sodretox.com.br/produto/exame-toxicologico-sao-jose-sc-laboratorio-de-analises-e-pesquisas-clinicas-continente-sao-josesc-cnh-empregado-clt-concurso-publico;serper;"08007778547";"";"";"instagram.com/sodrelaboratorio";"facebook.com/sodrelaboratorio";"";287
12270;RS;Silveira Martins;"Embrios Centro de Reprodução Humana | clinica de ...";REPRODUCAO_HUMANA;"";https://www.embrioscentrodereproducaohumana.com/;serper;"55549962787,5554996278785";"";"api.whatsapp.com/send?phone=5554996278785";"instagram.com/draangeladavila.embrios";"";"";342
